objid,u,g,r,i,z,class,redshift
1237662306738634758,19.48836,17.81241,16.86502,16.39395,16.3291,GALAXY,0.1228967
1237662637984186616,19.45348,17.37716,16.67584,16.2241,15.93405,GALAXY,0.05380903
1237662301375365518,18.54918,16.9212,16.01877,15.58441,15.23745,GALAXY,0.09993068
1237648703525749017,19.54105,17.55054,16.5403,16.09307,15.72569,GALAXY,0.1167431
1237655744023101721,19.05107,18.00289,17.52257,17.17645,17.01877,GALAXY,0.1062827
1237665442070855852,18.33686,16.47964,15.53602,15.05518,14.68778,GALAXY,0.06202146
1237662266466435284,18.91352,17.84579,17.37877,17.06429,16.87289,GALAXY,0.04418747
1237659161743589656,19.50272,18.59819,18.35333,18.23238,18.18227,STAR,-0.0005155792
1237665103832875347,19.20726,18.33897,17.82646,17.47213,17.32265,GALAXY,0.1718232
1237665569300939346,19.28977,18.1844,17.73065,17.47311,17.35274,GALAXY,0.07946683
1237655473435443865,18.10127,16.8025,16.3497,15.9943,15.8291,GALAXY,0.07051449
1237659119874343009,19.58266,19.71098,19.40725,19.36753,19.46693,QSO,1.295918
1237655503498641879,18.59364,17.53762,17.20929,16.92884,16.8637,GALAXY,0.08474872
1237659324422619584,19.29716,18.28484,17.62923,17.22065,17.01858,GALAXY,0.1663974
1237665372259614765,18.96487,17.761,17.5529,17.2047,17.52345,GALAXY,0.02887005
1237662642270044514,19.21998,17.22849,16.22528,15.78468,15.44443,GALAXY,0.1117631
1237662198823715079,19.50552,17.82488,16.90678,16.40637,15.97431,GALAXY,0.03787367
1237661465991512324,19.41318,19.16885,19.0486,18.81333,18.88724,QSO,1.591454
1237662664292171980,19.5031,17.4672,16.37121,15.89125,15.4955,GALAXY,0.1222602
1237651737928204595,19.39945,18.30158,17.80194,17.57938,17.45852,STAR,4.363824E-05
1237662637447119199,16.62625,15.56598,15.11205,14.85008,14.65601,GALAXY,0.03437669
1237662637984055326,19.37845,17.52436,16.60673,16.21166,15.88925,GALAXY,0.08636919
1237662336258212136,19.48701,18.25281,17.53877,17.08606,16.81634,GALAXY,0.1164276
1237655374651195503,18.49233,17.24563,17.30469,17.35179,17.37658,STAR,-0.001076295
1237659163891007567,17.8171,16.58013,16.74313,16.85391,16.89288,STAR,-0.0009032481
1237662337868824856,17.958,16.66157,16.05612,15.6749,15.43752,GALAXY,0.05026007
1237655502961640009,18.96469,17.73618,17.31888,17.11492,16.98932,GALAXY,0.03001818
1237661387620352127,18.18429,17.02946,16.65132,16.51526,16.48768,STAR,-0.000296353
1237662638520861113,19.09085,17.35129,16.48873,16.05185,15.76591,QSO,0.08565137
1237661387083415860,18.72898,17.5638,17.15015,17.01992,16.96318,STAR,-0.0001378826
1237655129307742726,18.07825,16.26843,15.38688,14.94761,14.61858,GALAXY,0.08262071
1237668757238186230,19.01677,17.39217,16.68338,16.40651,16.22198,STAR,-0.0002583424
1237662641732976985,19.20584,17.74521,17.19448,16.84051,16.60956,GALAXY,0.04535494
1237665372796354857,19.58764,17.90767,17.06633,16.65821,16.34432,GALAXY,0.06658357
1237668354576351475,19.38552,18.0829,17.54042,17.30752,17.16292,STAR,-0.0005775238
1237665101685129593,19.31992,18.39545,18.09628,17.96828,17.91313,STAR,-0.0001234379
1237659162280263851,18.22935,17.29908,17.56794,17.78024,17.90339,STAR,-0.0007703789
1237665548899516787,19.3782,17.91759,17.13958,16.7238,16.45943,GALAXY,0.0716763
1237665567690588577,19.39591,18.21645,17.38482,16.96993,16.72062,GALAXY,0.157478
1237655472898375776,18.51867,17.39002,16.96028,16.80232,16.74947,STAR,-0.0002769365
1237661387620221372,17.84385,16.39673,15.70223,15.31481,14.99851,GALAXY,0.05430162
1237659329782153672,19.18281,17.80601,17.22785,16.95684,16.82339,STAR,-1.029172E-05
1237655472362553964,19.2301,17.64908,16.81495,16.34945,16.03088,GALAXY,0.1278125
1237662336796066066,19.07944,17.97098,17.26525,16.83073,16.54968,GALAXY,0.06719371
1237655499215667428,19.31791,17.92096,17.29666,16.91613,16.65193,GALAXY,0.06973293
1237662225164271736,18.80938,18.51084,18.44795,18.24457,18.30322,QSO,0.5609534
1237655470212972858,19.49111,19.09792,18.95253,18.75156,18.60871,QSO,1.505367
1237662665888825410,18.73799,18.40506,18.30307,18.30843,18.23085,QSO,0.8195211
1237665549974307113,19.13244,17.83993,17.08729,16.68467,16.39935,GALAXY,0.1074243
1237671691763581140,19.03911,17.39699,16.65089,16.23301,15.9786,GALAXY,0.1485848
1237665531186249989,19.04577,18.09684,17.78016,17.53455,17.31207,GALAXY,0.03768975
1237655502425686194,19.21965,17.09178,16.09536,15.63441,15.28016,GALAXY,0.08133273
1237665371723595947,18.11565,16.9627,16.52082,16.23244,16.02994,GALAXY,0.03605689
1237655501888815516,19.54102,17.86672,17.36036,17.04237,16.85876,GALAXY,0.07939213
1237662300839215266,18.15796,17.18924,16.84582,16.68673,16.63847,STAR,-0.0001797857
1237659153147297974,17.48431,16.47923,16.1932,16.07587,16.08922,STAR,-0.0002777335
1237665582725464186,16.71017,15.19916,14.56947,14.28159,14.13586,STAR,-0.000332496
1237662640660152679,18.65585,17.76057,17.46552,17.14834,17.07373,GALAXY,0.07210449
1237651737392185350,17.58965,16.51645,16.04007,15.84302,15.7602,STAR,-7.399893E-05
1237662500011770059,19.26002,18.33248,18.03157,17.92571,17.86481,STAR,-0.0001565397
1237668365313572963,18.12779,16.33974,15.53463,15.07331,14.78868,GALAXY,0.07252238
1237655742413275316,18.77449,17.6713,17.56724,17.56806,17.61293,STAR,-0.0004567229
1237655473973166609,19.26879,18.23548,17.57417,17.16396,16.95214,GALAXY,0.1549199
1237662336258998335,17.87009,16.66791,15.88576,15.42889,15.14252,GALAXY,0.1314568
1237662638521712765,18.08164,16.36237,15.73343,15.51149,15.43429,STAR,-0.0001149881
1237667783394132221,19.11172,18.97891,18.65626,18.6422,18.74671,QSO,1.123754
1237668731457045077,16.71396,15.45355,14.7555,14.50188,14.36143,STAR,-0.00011459
1237664887462756465,16.53222,14.73601,13.9418,13.52361,13.21144,GALAXY,0.03186696
1237662200435114172,18.78829,16.76344,15.8421,15.41701,15.08377,GALAXY,0.07553378
1237665565543956626,16.66765,15.77479,15.5,15.40197,15.37945,STAR,-0.0002625755
1237659161207308747,19.21628,17.23318,16.14845,15.64255,15.25374,GALAXY,0.1095828
1237668756700529921,19.13792,17.69412,17.05874,16.79716,16.67582,STAR,0.000268405
1237665583262269510,17.73298,16.18577,15.68105,15.53693,15.49776,STAR,-0.0001397819
1237662306202353852,18.19993,16.76202,16.03665,15.62828,15.30098,GALAXY,0.06551129
1237655373578174927,16.98729,15.43837,14.79023,14.41805,14.14197,GALAXY,0
1237664887999627496,18.69003,17.52166,17.0604,16.75489,16.56202,GALAXY,0.0527983
1237655129308529283,19.54697,19.51914,19.4851,19.21394,19.1784,QSO,1.868599
1237668730383499312,17.66167,16.26268,15.54816,15.222,15.02884,STAR,0.0002201765
1237662667499241686,17.83579,17.55104,17.32012,17.25462,17.28658,QSO,1.37072
1237662306202288199,18.97175,18.82744,18.42748,18.38263,18.48855,QSO,1.343693
1237662636910903708,18.10147,17.03846,16.66165,16.39346,16.2338,GALAXY,0.05573285
1237662305665351983,18.24735,17.10307,16.68665,16.3842,16.26318,GALAXY,0.05672847
1237662263252287923,19.22077,17.76591,17.02901,16.59282,16.2075,GALAXY,0.04988994
1237668758848012778,18.98055,17.78284,17.19149,16.93263,16.81494,STAR,-0.0002361767
1237661463307616654,18.07766,16.02283,15.08508,14.60432,14.27263,GALAXY,0.04870322
1237651822181154984,18.18801,17.26455,16.8802,16.70372,16.6266,STAR,-0.0005798036
1237661465455231011,19.52281,18.11207,17.27678,16.84843,16.5753,GALAXY,0.1083653
1237662499474637184,19.29964,18.75336,18.1805,18.01481,17.76895,QSO,1.010912
1237665566080696552,19.38794,17.87814,17.0631,16.64618,16.33843,GALAXY,0.1047556
1237668367460860193,19.49469,18.83842,18.43101,18.13069,18.06028,GALAXY,0.1626273
1237665531722858771,18.17683,17.2353,16.89312,16.67978,16.5367,GALAXY,0.04021576
1237668336859742551,19.1706,19.13802,19.13979,18.81334,18.81707,QSO,1.83489
1237662264862900550,18.6144,17.6133,17.27588,17.09254,17.01675,GALAXY,0.0265654
1237668758848078033,18.4472,17.07072,16.99739,17.01711,16.99892,STAR,-0.0009500724
1237665428645347578,16.96552,15.60233,14.99233,14.67319,14.39544,GALAXY,0.04379003
1237665230521041203,18.57682,16.89942,16.12423,15.72225,15.42073,GALAXY,0.039781
1237662301912695194,18.93675,17.1862,16.3805,15.99044,15.7049,GALAXY,0.1020868
1237655499215274210,18.09412,16.05023,15.07619,14.5838,14.23605,GALAXY,0.03264327
1237662640123019558,18.55708,16.57032,16.17699,15.86144,15.73417,GALAXY,0.03808587
1237661386547200088,18.46026,18.09318,18.2297,18.40026,18.60987,STAR,4.133492E-05
1237662337332543797,18.38849,16.35346,15.31558,14.80206,14.45538,GALAXY,0.08740923
1237668366387052590,17.0896,16.20918,15.86291,15.72652,15.69012,STAR,-0.0006472066
1237655501888488139,18.5532,17.3508,16.9526,16.72791,16.5705,GALAXY,0.03567341
1237662641733632162,17.33426,16.05166,15.78578,15.48261,15.41374,STAR,-0.0001332394
1237662225163944109,18.69893,16.78517,15.80644,15.32463,14.94207,GALAXY,0.1056117
1237662501085249790,19.59401,19.18766,19.26115,19.12512,19.39938,QSO,0.6307523
1237662336795672783,18.43468,16.39419,15.40971,14.93714,14.60281,GALAXY,0.08771475
1237662268614377887,19.09043,17.16007,16.12239,15.69606,15.30287,GALAXY,0.1047048
1237662662145081780,19.33144,17.87436,17.21925,16.87793,16.56906,GALAXY,0.03282373
1237662499474505969,17.54693,15.63443,14.78359,14.37075,14.05328,GALAXY,0.05356257
1237665533333406023,17.83578,15.98578,15.0729,14.63911,14.29657,GALAXY,0.04599794
1237662239099125959,18.66565,17.66708,17.32579,17.20093,17.127,STAR,-0.0001275659
1237661950276665726,19.06969,17.58039,16.92792,16.5393,16.26952,GALAXY,0.08796429
1237662224090071088,19.14812,18.05345,17.65972,17.49063,17.42741,STAR,-0.00013487
1237659330319679900,18.38806,16.78686,15.9926,15.59224,15.29201,GALAXY,0.09170802
1237662263252156676,18.86043,17.50554,16.76756,16.36429,16.08412,GALAXY,0.09306248
1237661386547069015,19.47161,18.2094,17.78343,17.61922,17.5771,STAR,-0.0004745436
1237661387620876699,18.34789,16.94214,16.24369,15.85239,15.56977,GALAXY,0.03655514
1237665584872685619,16.98871,15.69158,15.14677,14.90428,14.78341,STAR,-0.0009436404
1237659161207046241,19.06958,18.11376,17.7995,17.65611,17.62391,STAR,-0.0003647267
1237668353503133960,17.62423,16.68871,16.45085,16.35109,16.33415,STAR,-0.0005203299
1237665231057780975,18.92185,17.04877,16.12058,15.63323,15.24726,GALAXY,0.06615261
1237662498937569568,19.36344,18.99467,19.27921,19.45488,19.5958,STAR,-0.0002073866
1237665566617370839,19.5087,18.65553,18.27138,18.12663,18.08541,STAR,5.138873E-05
1237665582725005544,18.85584,17.27341,16.61635,16.33319,16.20964,STAR,0.0001459147
1237668352966197878,19.34114,17.83728,17.22462,16.93898,16.79763,STAR,-0.0005527446
1237668758848210567,18.65533,18.37055,18.63864,18.94093,19.19857,STAR,-0.0006209872
1237659161206981188,19.5588,18.34954,17.62518,17.2638,17.01828,GALAXY,0.1569954
1237662619727626502,19.58547,18.34726,17.76093,17.41447,17.11283,GALAXY,0.0499908
1237662503761477895,18.28023,16.75211,16.10765,15.72237,15.42333,GALAXY,0.04123121
1237668355113812484,19.18644,17.64359,17.09626,16.88694,16.8099,STAR,-0.000275408
1237655130382008852,19.59128,18.47636,18.10215,17.94301,17.87993,STAR,-0.0008766397
1237668731457437973,16.22488,14.8137,14.18813,13.96348,13.8559,STAR,8.943769E-05
1237659330319679719,19.50214,17.60433,16.61107,16.17691,15.79336,GALAXY,0.09966791
1237665533333340452,19.57554,17.68521,16.85225,16.46143,16.2292,GALAXY,0.04785703
1237655501888291185,18.34924,16.62196,15.634,15.07699,14.63443,GALAXY,0.03447311
1237655691945902396,18.63709,17.24763,16.54904,16.16065,15.86536,GALAXY,0.03980055
1237668352966131999,17.83927,16.71399,16.55455,16.52847,16.59945,STAR,-9.388388E-05
1237659324959883692,19.16016,17.57694,16.80669,16.30157,15.92823,GALAXY,0.09603358
1237662474233512247,19.22284,18.14664,17.68583,17.3449,17.13767,GALAXY,0.07800544
1237662637447512430,19.58311,18.66943,18.45039,18.38812,18.36442,STAR,-0.0003015759
1237655504572776545,19.14499,18.86328,18.66372,18.76327,18.74165,QSO,0.9273688
1237668757237727782,18.29672,16.90892,16.39662,16.20892,16.11321,STAR,0.0002076327
1237665533333209535,18.23619,16.4365,15.59306,15.18389,14.87717,GALAXY,0.04614757
1237665533333209548,18.45342,16.53663,15.68789,15.27175,14.98849,GALAXY,0.04691855
1237662695965262182,18.55843,16.47976,15.51976,15.0485,14.6989,GALAXY,0.05296697
1237662263788896495,19.42184,19.49693,19.43329,19.01745,18.84354,QSO,2.047315
1237661386546938281,19.2255,17.69514,16.92808,16.52549,16.24398,GALAXY,0.09698436
1237662662144950304,16.77336,15.43844,15.44686,15.48918,15.52676,STAR,-0.0007502023
1237665533333209303,18.51821,16.81865,16.02275,15.62533,15.37186,GALAXY,0.04480332
1237651252059177088,19.04705,16.98851,16.09176,15.73323,15.53592,STAR,-0.0001150641
1237659162280722478,18.71686,18.62066,18.35802,18.516,18.67005,QSO,1.124188
1237668757774664592,19.44756,18.29813,17.74652,17.50891,17.40388,STAR,0.0002494148
1237662263788896484,19.03534,17.72414,17.22882,16.90423,16.72407,GALAXY,0.07009557
1237651735780982848,18.02005,17.017,16.66947,16.5383,16.49716,STAR,0.0003772373
1237662300838625337,17.74007,16.25005,15.69656,15.51396,15.39903,STAR,-0.0002367975
1237671935507890444,18.48537,17.5907,17.25212,16.98757,16.94702,GALAXY,0.09733381
1237667781246124449,19.03902,17.80746,17.2387,16.85883,16.69026,GALAXY,0.1094135
1237668757237859225,19.1795,18.04388,17.50739,17.25413,17.15153,STAR,-0.0001440693
1237655469138640912,19.38031,17.40281,16.29291,15.80656,15.4042,GALAXY,0.1156786
1237665102759329834,18.96123,18.0933,17.71126,17.59951,17.40345,GALAXY,0.0144819
1237668310554313085,19.1539,17.16189,16.21885,15.77126,15.41584,GALAXY,0.07190833
1237662264862507437,19.32719,18.38319,17.70491,17.30145,16.99685,GALAXY,0.1634604
1237668758311600342,18.80555,16.96364,16.07938,15.7418,15.52123,STAR,-0.0004385753
1237665569838006529,19.00036,16.69065,15.79926,15.45792,15.25172,STAR,4.302895E-05
1237661949739532339,17.93533,16.98094,16.6054,16.45095,16.40615,STAR,-0.0001597482
1237662637447381278,19.40111,18.41016,18.13973,18.03979,17.99669,STAR,-0.0006677201
1237665102222393532,18.91345,17.84441,17.31623,17.0191,16.82701,GALAXY,0.04909122
1237665429181825162,17.77902,16.89366,16.61582,16.51305,16.48017,STAR,-4.801215E-05
1237655504572645802,19.18075,18.27489,17.96284,17.85664,17.86118,STAR,-0.0001589744
1237668758311600386,19.26565,18.17198,17.9363,17.90492,17.89709,STAR,-0.0004021996
1237659326033428728,18.45202,17.51759,17.26326,17.16751,17.14299,STAR,-0.0004203525
1237662534359515370,17.39642,15.47074,14.50517,13.98051,13.56745,GALAXY,0.01620731
1237662264325636115,18.99824,18.07135,17.73222,17.61461,17.5464,STAR,9.715796E-05
1237665428644954123,19.05112,19.10497,18.78804,18.80487,18.91223,QSO,1.265606
1237655470212251845,18.13032,17.70975,17.60028,17.49983,17.34722,QSO,2.230277
1237662225163550919,19.14642,17.80798,17.21189,16.87639,16.71031,GALAXY,0.04558885
1237655498678010226,19.37201,18.18141,17.48947,17.04676,16.7669,GALAXY,0.1010706
1237662267003371651,18.63021,18.35589,18.37187,18.5405,18.42811,QSO,0.7393582
1237655469675381148,19.50545,18.18637,18.28463,18.3722,18.37088,STAR,-0.0003987114
1237662695965131042,18.43287,17.14215,16.46629,16.07842,15.85081,GALAXY,0.08773082
1237659327107235874,19.59949,18.03889,17.38723,17.03238,16.97288,GALAXY,0.1380004
1237655130918617613,19.23274,18.30742,18.0276,17.91898,17.89935,STAR,-0.0005804078
1237665441533985160,19.34068,17.94857,17.14397,16.73494,16.42538,GALAXY,0.1592876
1237668756164313213,17.23235,16.04515,16.13723,16.25053,16.2693,STAR,0.0002905254
1237668350292590829,18.88041,17.84704,17.45901,17.31313,17.23711,STAR,-0.0009536468
1237648703525748984,19.40471,17.24474,16.15898,15.68939,15.3238,GALAXY,0.1440263
1237665429181759764,19.48136,18.21442,17.43762,16.96079,16.7305,GALAXY,0.1322103
1237662198286909814,19.54332,17.51786,16.53819,16.11692,15.75154,GALAXY,0.1028203
1237661949202530605,19.39912,17.66678,16.81441,16.36345,16.05028,GALAXY,0.07186726
1237665127492223359,18.86094,17.21523,16.26691,15.79013,15.39402,GALAXY,0.08644545
1237668733068312924,18.25887,17.06402,16.48721,16.24661,16.10348,STAR,-0.0002483532
1237655504035578010,17.22759,16.02678,15.62614,15.48129,15.41493,STAR,3.632803E-05
1237655373577519997,19.48557,18.30762,17.71585,17.41156,17.23821,GALAXY,0.1084299
1237662268613918863,17.23234,16.26714,15.93173,15.80263,15.76968,STAR,0.0002654097
1237655374651261522,19.10679,17.99576,17.53594,17.18883,17.06456,GALAXY,0.06280273
1237655691945639972,18.58227,18.30089,18.15738,18.1014,18.04987,STAR,-0.0002055929
1237662337332085034,18.46678,17.34644,16.90513,16.56559,16.36747,GALAXY,0.04967868
1237655374114390144,19.23106,19.19682,19.02107,19.14816,19.19519,QSO,1.054558
1237664887462035548,18.78679,17.62449,17.71175,17.80409,17.85689,STAR,-0.0003504888
1237662238024990946,19.56884,18.33388,17.87213,17.60089,17.36913,GALAXY,0.03898977
1237659154220253686,19.58887,18.91524,18.53089,18.21476,18.19334,GALAXY,0.1644592
1237662697038807144,18.83736,17.83484,17.52314,17.38784,17.35028,STAR,-0.0001823352
1237664887998906612,18.03118,16.6466,16.149,15.84944,15.70912,GALAXY,0.03260433
1237659324422619573,19.326,17.96098,17.2037,16.75274,16.47413,GALAXY,0.09810737
1237661387083546906,19.51056,17.9617,17.32413,17.09202,16.96296,STAR,-5.859309E-05
1237668730920961439,19.23679,18.28848,17.86,17.71243,17.69292,STAR,-0.0006247443
1237661949202464967,18.92546,17.76957,17.32369,17.04981,16.97561,GALAXY,0.04129807
1237668336859217937,17.03549,15.8785,15.8088,15.79361,15.82294,STAR,-0.0004315603
1237655473435443793,18.50836,16.43016,15.46587,15.01684,14.67716,GALAXY,0.08779153
1237662474233184484,19.22916,17.72346,16.91715,16.46908,16.15994,GALAXY,0.09909915
1237665103832875055,18.85306,18.89433,19.17555,19.39457,19.68915,STAR,-0.0001571481
1237659330319286553,19.51788,17.58642,16.61486,16.18248,15.8286,GALAXY,0.08896599
1237655742949294399,17.74172,16.03429,15.16595,14.68691,14.31679,GALAXY,0.031771
1237662264862311077,19.14329,18.04007,17.60374,17.33929,17.09082,GALAXY,0.0734603
1237661388694225338,19.08659,17.69845,17.00465,16.61154,16.32159,GALAXY,0.1062478
1237655469675249932,18.79443,17.58915,16.96218,16.62352,16.39281,GALAXY,0.09282179
1237668332571590863,17.25809,15.80212,15.12877,14.73815,14.42996,GALAXY,0.03448068
1237662662681493722,18.44358,17.05413,16.44759,16.12578,15.92835,GALAXY,0.04260781
1237662640122429753,19.22996,18.03886,17.46011,17.10124,16.97767,GALAXY,0.1186614
1237659161743458672,19.08708,17.56553,16.83331,16.43948,16.14114,GALAXY,0.05505857
1237662636910248034,19.05211,18.88347,18.86881,18.67392,18.74442,QSO,1.804546
1237662263788568772,17.46805,15.56907,14.643,14.17069,13.80494,GALAXY,0.03735017
1237655473435378157,18.78996,17.27944,16.62419,16.25393,15.99393,GALAXY,0.06212737
1237665128565899377,18.10367,17.40087,17.21095,16.75804,16.80455,GALAXY,0.08793853
1237668731457897039,17.78729,16.47519,15.93358,15.74079,15.65705,STAR,-0.0001978304
1237665441533788378,19.0299,17.49038,16.78811,16.44727,16.19414,GALAXY,0.04693034
1237662662144557286,19.39023,19.11093,19.3477,19.55113,20.03935,STAR,-7.279956E-05
1237655504572318052,19.10603,17.71283,17.00799,16.60245,16.32004,GALAXY,0.08377475
1237655691945443772,19.28919,17.46085,16.2432,15.74245,15.33147,GALAXY,0.1444885
1237655743486034292,19.06591,18.37176,17.65076,17.18536,16.90829,GALAXY,0.1086448
1237662638520795522,18.49999,16.75726,15.87927,15.45189,15.12875,GALAXY,0.0824451
1237667781245731132,18.51614,17.14654,16.58975,16.27514,16.12312,GALAXY,0.05556763
1237668272449716364,16.88644,15.61351,15.70411,15.8068,15.86693,STAR,-0.0004365869
1237665372796354574,17.32375,15.46413,14.6284,14.23598,13.91908,GALAXY,0.03509289
1237651252058718313,17.70321,16.46074,16.03349,15.89686,15.84646,STAR,-0.000146626
1237659329782219325,18.78897,17.80097,17.37222,17.16892,16.93081,GALAXY,0.03522593
